upm,nvivi,nhoga,trimestre,dpto,área,ingreso_ocup_pri,ingrem,ipcm,pobnopoi
17917,24,1,5,10,6, 1837238 , 2341973 , 585493 ,1
17917,27,1,5,10,6, 28433 , 533169 , 266585 ,1
17917,39,1,5,10,6, 3432202 , 4631790 , 926358 ,0
17917,51,1,5,10,6, 3244440 , 12876057 , 2146010 ,0
17917,56,1,5,10,6, 2691503 , 3011168 , 1505584 ,0
17917,57,1,5,10,6, 1227180 , 1630969 , 543656 ,1
17936,2,1,7,10,6, 600940 , 2287491 , 326784 ,1
17936,8,1,7,10,6, -   , 901410 , 901410 ,0
17936,12,1,7,10,6, 448535 , 909169 , 227292 ,1
17936,15,1,7,10,6, 1086199 , 1586982 , 317396 ,1
17936,21,1,7,10,6, 174773 , 2237914 , 559478 ,1
17936,22,1,7,10,6, 393930 , 1395496 , 697748 ,0
17936,33,1,7,10,6, 525238 , 2315538 , 578884 ,1
17936,35,1,7,10,6, 679897 , 880210 , 220052 ,1
17936,38,1,7,10,6, 88305 , 1390341 , 1390341 ,0
17936,42,1,7,10,6, 450788 , 1540492 , 513497 ,1
17966,15,1,7,10,6, 2890959 , 4451080 , 890216 ,0
17966,16,1,7,10,6, 5383164 , 6051271 , 1512818 ,0
17966,18,1,7,10,6, 1219519 , 2962597 , 493766 ,1
17966,19,1,7,10,6, 4147030 , 5049459 , 1683153 ,0
17966,20,1,7,10,6, 1252722 , 2678458 , 535692 ,1
17966,23,1,7,10,6, 2193141 , 3307547 , 472507 ,1
17966,24,1,7,10,6, 1236134 , 1867052 , 466763 ,1
17966,28,1,7,10,6, 2591894 , 3087402 , 771851 ,0
17966,29,1,7,10,6, 3759825 , 5094816 , 1018963 ,0
17966,33,1,7,10,6, 347746 , 1062178 , 531089 ,1
17966,35,1,7,10,6, 4485970 , 9815332 , 2453833 ,0
17966,47,1,7,10,6, -   , 1096571 , 1096571 ,0
17971,1,1,8,10,6, 3953632 , 6468529 , 2156176 ,0
17971,2,1,8,10,6, 11366692 , 12137325 , 4045775 ,0
17971,3,1,8,10,6, 12374869 , 12869073 , 6434536 ,0
17971,4,1,8,10,6, 20756569 , 29553400 , 9851133 ,0
17971,9,1,8,10,6, 5930448 , 8559614 , 2853205 ,0
17971,10,1,8,10,6, 2668702 , 2965224 , 1482612 ,0
17971,11,1,8,10,6, 2965224 , 3261747 , 1087249 ,0
17971,12,1,8,10,6, 5075246 , 5668291 , 2834145 ,0
17971,15,1,8,10,6, 31750796 , 35333775 , 35333775 ,0
17971,16,1,8,10,6, 2767543 , 3603983 , 3603983 ,0
17971,21,1,8,10,6, 2767543 , 3064065 , 1021355 ,0
17982,1,1,7,10,6, 38326599 , 39828948 , 13276316 ,0
17982,2,1,7,10,6, 5508614 , 7511746 , 2503915 ,0
17982,4,1,7,10,6, 5007831 , 5748646 , 958108 ,0
17982,5,1,7,10,6, 6109554 , 8067616 , 2689205 ,0
17982,8,1,7,10,6, 5483825 , 6104624 , 1526156 ,0
17982,9,1,7,10,6, -   , 500783 , 250392 ,1
17982,10,1,7,10,6, 3505482 , 4066273 , 1016568 ,0
17982,12,1,7,10,6, 126865 , 8559880 , 2139970 ,0
17982,13,1,7,10,6, 3004699 , 3565490 , 1188497 ,0
17982,17,1,7,10,6, 4757439 , 5258222 , 1752741 ,0
17982,19,1,7,10,6, 5027862 , 5328332 , 1776111 ,0
18023,9,1,8,10,6, 1542905 , 2061819 , 687273 ,0
18023,15,1,8,10,6, 15798137 , 18016125 , 9008063 ,0
18023,16,1,8,10,6, -   , 1216566 , 1216566 ,0
18023,19,1,8,10,6, 2569861 , 3064065 , 1021355 ,0
18023,22,1,8,10,6, 3898611 , 4392815 , 4392815 ,0
18023,27,1,8,10,6, -   , 1443779 , 481260 ,1
18023,31,1,8,10,6, 9884080 , 11834539 , 2958635 ,0
18023,32,1,8,10,6, 3459428 , 4489483 , 897897 ,0
18023,34,1,8,10,6, 711654 , 2347812 , 335402 ,1
18023,41,1,8,10,6, 316291 , 917452 , 305817 ,1
18023,44,1,8,10,6, 13230665 , 21125739 , 10562870 ,0
18042,2,1,7,10,6, 2841115 , 3518995 , 1172998 ,0
18042,6,1,7,10,6, 3788153 , 3788153 , 947038 ,0
18042,8,1,7,10,6, 598129 , 797506 , 398753 ,1
18042,9,1,7,10,6, 1993765 , 3987529 , 996882 ,0
18042,11,1,7,10,6, 7915246 , 8768411 , 1252630 ,0
18042,12,1,7,10,6, -   , 1993765 , 1993765 ,0
18042,21,1,7,10,6, 3213865 , 5613604 , 1122721 ,0
18042,22,1,7,10,6, 7975058 , 8922097 , 8922097 ,0
18042,27,1,7,10,6, 3987529 , 4436126 , 4436126 ,0
18042,28,1,7,10,6, 797506 , 1096571 , 274143 ,1
18073,4,1,5,10,6, 2250558 , 2551972 , 850657 ,0
18073,5,1,5,10,6, 4018853 , 5468989 , 1367247 ,0
18073,7,1,5,10,6, 9042419 , 13061273 , 4353758 ,0
18073,8,1,5,10,6, 2186268 , 3190981 , 531830 ,1
18073,26,1,5,10,6, 2367356 , 2869712 , 956571 ,0
18073,36,1,5,10,6, 1507070 , 1808484 , 1808484 ,0
18073,37,1,5,10,6, 5069865 , 5974107 , 853444 ,0
18073,41,1,5,10,6, 5634805 , 6639518 , 6639518 ,0
18073,46,1,5,10,6, -   , 1011411 , 252853 ,1
18216,2,1,6,10,6, -   , 8473500 , 4236750 ,0
18216,9,1,6,10,6, -   , 12917933 , 4305978 ,0
18216,10,1,6,10,6, 3688465 , 6679111 , 1335822 ,0
18216,13,1,6,10,6, -   , 6147773 , 3073887 ,0
18216,14,1,6,10,6, 5482853 , 7503396 , 1250566 ,0
18216,20,1,6,10,6, 6447821 , 7245327 , 1811332 ,0
18216,22,1,6,10,6, 4984412 , 5044420 , 1261105 ,0
18216,26,1,6,10,6, 4984412 , 4984412 , 1246103 ,0
18216,31,1,6,10,6, 2990647 , 7782328 , 1945582 ,0
18216,54,1,6,10,6, -   , 1196259 , 1196259 ,0
18216,60,1,6,10,6, 2492206 , 2552214 , 510443 ,1
18230,2,1,7,10,6, 10500000 , 12490833 , 3122708 ,0
18230,18,1,7,10,6, 2600000 , 3460008 , 432501 ,1
18230,21,1,7,10,6, 3000000 , 4643341 , 2321671 ,0
18230,23,1,7,10,6, -   , 2279731 , 2279731 ,0
18230,28,1,7,10,6, 3500000 , 4403349 , 1100837 ,0
18230,59,1,7,10,6, 6100000 , 7100000 , 2366667 ,0
18230,65,1,7,10,6, 600000 , 3860008 , 1286669 ,0
18230,71,1,7,10,6, 2100000 , 2100000 , 2100000 ,0
18230,73,1,7,10,6, 2400000 , 3050883 , 1016961 ,0
18230,77,1,7,10,6, 3100000 , 4010008 , 1002502 ,0
18230,85,1,7,10,6, 2500000 , 2850000 , 712500 ,0
18243,5,1,7,10,6, 2890000 , 3450008 , 690002 ,0
18243,9,1,7,10,6, 800000 , 1800000 , 900000 ,0
18243,15,1,7,10,6, 2000000 , 2920016 , 584003 ,1
18243,24,1,7,10,6, -   , 700000 , 233333 ,1
18243,46,1,7,10,6, 12860339 , 14860339 , 3715085 ,0
18243,49,1,7,10,6, 2500000 , 2560008 , 640002 ,0
18243,50,1,7,10,6, 4260000 , 4760000 , 2380000 ,0
18243,55,1,7,10,6, 1000000 , 2120016 , 353336 ,1
18243,61,1,7,10,6, 8550000 , 9210008 , 1842002 ,0
18243,67,1,7,10,6, 5040000 , 5480333 , 1096067 ,0
18243,69,1,7,10,6, 7630000 , 9200016 , 1314288 ,0
18257,3,1,8,10,6, 7322746 , 7322746 , 2440915 ,0
18257,9,1,8,10,6, 2778278 , 2778278 , 926093 ,0
18257,13,1,8,10,6, 41971839 , 45940807 , 3281486 ,0
18257,21,1,8,10,6, 1488363 , 2489535 , 1244768 ,0
18257,23,1,8,10,6, 9426299 , 10120869 , 3373623 ,0
18257,25,1,8,10,6, 4564313 , 7531944 , 1506389 ,0
18257,30,1,8,10,6, 2976726 , 4148992 , 691499 ,0
18257,51,1,8,10,6, 2480605 , 3532855 , 883214 ,0
18257,65,1,8,10,6, 3820132 , 5666176 , 944363 ,0
18257,66,1,8,10,6, 4961210 , 7303375 , 1460675 ,0
18270,3,1,8,10,6, 6601926 , 6994494 , 1748623 ,0
18270,11,1,8,10,6, 3941448 , 4636358 , 1545453 ,0
18270,14,1,8,10,6, 2759014 , 3016094 , 1005365 ,0
18270,15,1,8,10,6, 8552943 , 9247754 , 1541292 ,0
18270,25,1,8,10,6, 985362 , 1970724 , 985362 ,0
18270,34,1,8,10,6, 9893035 , 10361082 , 1726847 ,0
18270,43,1,8,10,6, 8277042 , 9262404 , 3087468 ,0
18270,49,1,8,10,6, -   , 591217 , 591217 ,1
18270,55,1,8,10,6, -   , 877793 , 877793 ,0
18270,62,1,8,10,6, 3823862 , 4929240 , 821540 ,0
18285,6,1,8,10,6, 7937936 , 9486307 , 3162102 ,0
18285,8,1,8,10,6, 8414213 , 8910334 , 1485056 ,0
18285,13,1,8,10,6, 3869744 , 6052676 , 6052676 ,0
18285,14,1,8,10,6, 5635935 , 6628177 , 1657044 ,0
18285,18,1,8,10,6, 9227851 , 10071730 , 3357243 ,0
18285,27,1,8,10,6, 6747246 , 8355625 , 1671125 ,0
18285,28,1,8,10,6, 6449573 , 7906515 , 2635505 ,0
18285,29,1,8,10,6, 9823196 , 11807680 , 2951920 ,0
18285,43,1,8,10,6, 2778278 , 4365865 , 2182933 ,0
18285,44,1,8,10,6, 39689682 , 68712762 , 34356381 ,0
18285,49,1,8,10,6, 992242 , 4653863 , 2326932 ,0
18285,54,1,8,10,6, 6251125 , 7044919 , 3522459 ,0
18304,3,1,7,10,6, 2503915 , 2804385 , 701096 ,0
18304,7,1,7,10,6, 4132212 , 4392533 , 627505 ,0
18304,13,1,7,10,6, 3149091 , 4250814 , 425081 ,1
18304,16,1,7,10,6, 2562674 , 3383786 , 483398 ,1
18304,18,1,7,10,6, 701096 , 1772772 , 1772772 ,0
18304,20,1,7,10,6, 3004699 , 4557627 , 2278813 ,0
18304,25,1,7,10,6, 4006265 , 4646847 , 663835 ,0
18304,29,1,7,10,6, 2203446 , 2739283 , 1369642 ,0
18304,31,1,7,10,6, 2804385 , 3425184 , 685037 ,0
18304,33,1,7,10,6, 2503915 , 4006265 , 2003132 ,0
18304,47,1,7,10,6, 1001566 , 3585349 , 896337 ,0
18304,54,1,7,10,6, 2303602 , 2804385 , 2804385 ,0
18322,16,1,8,10,6, 6906005 , 8295144 , 2765048 ,0
18322,38,1,8,10,6, 2579829 , 2579829 , 2579829 ,0
18322,40,1,8,10,6, 1984484 , 2579829 , 1289915 ,0
18322,41,1,8,10,6, 1736424 , 2709621 , 451604 ,1
18322,59,1,8,10,6, 3869744 , 4167417 , 2083708 ,0
18322,61,1,8,10,6, 1984484 , 2540613 , 846871 ,0
18322,65,1,8,10,6, 595345 , 1141078 , 570539 ,1
18322,70,1,8,10,6, 6548798 , 7044919 , 2348306 ,0
18322,76,1,8,10,6, 3572071 , 4551166 , 1137792 ,0
18322,80,1,8,10,6, 595345 , 1389139 , 1389139 ,0
18341,8,1,6,10,6, 1800000 , 2900000 , 725000 ,0
18341,10,1,6,10,6, 2400000 , 3000000 , 1000000 ,0
18341,27,1,6,10,6, 1300000 , 2953341 , 984447 ,0
18341,39,1,6,10,6, 960833 , 1660833 , 332167 ,1
18341,42,1,6,10,6, 7400000 , 8460008 , 2820003 ,0
18341,52,1,6,10,6, 5610000 , 6610000 , 2203333 ,0
18341,56,1,6,10,6, 5180000 , 5740008 , 1435002 ,0
18341,68,1,6,10,6, 1000000 , 2400000 , 1200000 ,0
18341,72,1,6,10,6, 3082000 , 3575167 , 3575167 ,0
18341,78,1,6,10,6, 4800000 , 5443333 , 1814444 ,0
18341,91,1,6,10,6, 2000000 , 2820016 , 564003 ,1
18358,13,1,8,10,6, 7004200 , 9347456 , 1557909 ,0
18358,19,1,8,10,6, 2768867 , 7129095 , 2376365 ,0
18358,27,1,8,10,6, 788290 , 1083898 , 361299 ,1
18358,29,1,8,10,6, 236569 , 655348 , 655348 ,0
18358,31,1,8,10,6, 2759014 , 3952534 , 1317511 ,0
18358,32,1,8,10,6, 3153159 , 4532666 , 2266333 ,0
18358,35,1,8,10,6, 6316171 , 7185948 , 1437190 ,0
18358,49,1,8,10,6, -   , 904562 , 452281 ,1
18358,61,1,8,10,6, 2543942 , 5697101 , 1899034 ,0
18358,65,1,8,10,6, -   , 5396500 , 5396500 ,0
18358,68,1,8,10,6, 4039985 , 4532666 , 1133166 ,0
18377,14,1,5,10,6, -   , 2171698 , 1085849 ,0
18377,17,1,5,10,6, 79561 , 2791604 , 465267 ,1
18377,19,1,5,10,6, 3824574 , 4925434 , 820906 ,0
18377,26,1,5,10,6, 500391 , 800626 , 800626 ,0
18377,27,1,5,10,6, 2401878 , 3152387 , 788097 ,0
18377,28,1,5,10,6, 800626 , 900704 , 900704 ,0
18377,29,1,5,10,6, 1501174 , 2001565 , 500391 ,1
18377,30,1,5,10,6, -   , 887322 , 221830 ,1
18377,34,1,5,10,6, 295231 , 855630 , 285210 ,1
18377,44,1,5,10,6, -   , 1000782 , 1000782 ,0
18377,45,1,5,10,6, 1000782 , 1537035 , 1537035 ,0
18377,46,1,5,10,6, 2081628 , 2978123 , 744531 ,0
18395,7,1,7,10,6, 2280000 , 2640008 , 660002 ,0
18395,13,1,7,10,6, 735500 , 1835500 , 458875 ,1
18395,20,1,7,10,6, 1000000 , 2886667 , 962222 ,0
18395,23,1,7,10,6, 1755000 , 2255000 , 2255000 ,0
18395,30,1,7,10,6, 8265250 , 9566925 , 1913385 ,0
18395,33,1,7,10,6, 95417 , 395417 , 131806 ,1
18395,40,1,7,10,6, 2500000 , 3000000 , 1000000 ,0
18395,45,1,7,10,6, 27333 , 1227333 , 613667 ,1
